sample_index,time,pressure
554075,22163.0,8.996415710449218e-05
554076,22163.04,9.050179290771483e-05
554077,22163.08,9.13978500366211e-05
554078,22163.12,9.157705688476562e-05
554079,22163.16,8.960573577880859e-05
554080,22163.2,9.014336395263673e-05
554081,22163.24,8.978494262695312e-05
554082,22163.28,9.068099975585938e-05
554083,22163.32,9.247311401367188e-05
554084,22163.36,9.175627136230468e-05
554085,22163.4,9.086021423339844e-05
554086,22163.44,9.103942108154296e-05
554087,22163.48,9.426522827148438e-05
554088,22163.52,9.408602142333983e-05
554089,22163.56,9.247311401367188e-05
554090,22163.6,9.229390716552734e-05
554091,22163.64,9.032257843017578e-05
554092,22163.68,8.799282836914062e-05
554093,22163.72,8.333332824707031e-05
554094,22163.76,7.724014282226562e-05
554095,22163.8,6.505376434326171e-05
554096,22163.84,5.483870697021484e-05
554097,22163.88,5.232974624633789e-05
554098,22163.92,4.8387096405029294e-05
554099,22163.96,4.247311782836914e-05
554100,22164.0,3.422938919067383e-05
554101,22164.04,3.207885360717773e-05
554102,22164.08,2.4372758865356445e-05
554103,22164.12,2.007168388366699e-05
554104,22164.16,1.827956962585449e-05
554105,22164.2,1.881720352172852e-05
554106,22164.24,2.222222137451172e-05
554107,22164.28,2.5089605331420897e-05
554108,22164.32,1.8458780288696288e-05
554109,22164.36,2.383512496948242e-05
554110,22164.4,2.741935348510742e-05
554111,22164.44,3.243727493286133e-05
554112,22164.48,3.9068099975585935e-05
554113,22164.52,4.767024993896484e-05
554114,22164.56,5e-05
554115,22164.6,4.946236419677734e-05
554116,22164.64,6.290322494506835e-05
554117,22164.68,7.562723541259766e-05
554118,22164.72,8.172042846679687e-05
554119,22164.76,8.637992858886718e-05
554120,22164.8,9.175627136230468e-05
554121,22164.84,9.157705688476562e-05
554122,22164.88,8.655913543701171e-05
554123,22164.92,7.526881408691406e-05
554124,22164.96,6.111111068725586e-05
554125,22165.0,4.802867126464844e-05
554126,22165.04,4.551971054077148e-05
554127,22165.08,4.964157485961914e-05
554128,22165.12,5.609318923950195e-05
554129,22165.16,6.200716781616211e-05
554130,22165.2,6.523297119140624e-05
554131,22165.24,6.863799285888671e-05
554132,22165.28,7.526881408691406e-05
554133,22165.32,7.634408569335938e-05
554134,22165.36,7.616487121582031e-05
554135,22165.4,7.741934967041015e-05
554136,22165.44,8.637992858886718e-05
554137,22165.48,8.888888549804687e-05
554138,22165.52,0.0001016128997802
554139,22165.56,0.0001157706069946
554140,22165.6,0.0001259856567382
554141,22165.64,0.0001390680999755
554142,22165.68,0.0001559139709472
554143,22165.72,0.0001736559143066
554144,22165.76,0.0001883512573242
554145,22165.8,0.0001905017852783
554146,22165.84,0.0001915770568847
554147,22165.88,0.0001915770568847
554148,22165.92,0.0001872759857177
554149,22165.96,0.0001815412139892
554150,22166.0,0.0001745519714355
554151,22166.04,0.0001643369140625
554152,22166.08,0.0001550179138183
554153,22166.12,0.0001467741851806
554154,22166.16,0.0001413978424072
554155,22166.2,0.0001360214996337
554156,22166.24,0.0001322580566406
554157,22166.28,0.0001270609283447
554158,22166.32,0.0001224014282226
554159,22166.36,0.0001198924713134
554160,22166.4,0.0001172042999267
554161,22166.44,0.0001125447998046
554162,22166.48,0.0001068100357055
554163,22166.52,0.0001032258071899
554164,22166.56,0.0001012544784545
554165,22166.6,0.0001008960571289
554166,22166.64,0.0001001792068481
554167,22166.68,9.910394287109374e-05
554168,22166.72,9.784945678710938e-05
554169,22166.76,9.767024993896483e-05
554170,22166.8,9.892472839355468e-05
554171,22166.84,9.982078552246094e-05
554172,22166.88,9.874551391601562e-05
554173,22166.92,9.784945678710938e-05
554174,22166.96,9.6415771484375e-05
554175,22167.0,9.587813568115234e-05
554176,22167.04,9.516128540039062e-05
554177,22167.08,9.408602142333983e-05
554178,22167.12,9.336917114257812e-05
554179,22167.16,9.301074981689452e-05
554180,22167.2,9.31899642944336e-05
554181,22167.24,9.372760009765624e-05
554182,22167.28,9.301074981689452e-05
554183,22167.32,9.283153533935548e-05
554184,22167.36,9.229390716552734e-05
554185,22167.4,9.193547821044922e-05
554186,22167.44,9.229390716552734e-05
554187,22167.48,9.31899642944336e-05
554188,22167.52,9.372760009765624e-05
554189,22167.56,9.229390716552734e-05
554190,22167.6,9.157705688476562e-05
554191,22167.64,9.13978500366211e-05
554192,22167.68,9.193547821044922e-05
554193,22167.72,9.390680694580078e-05
554194,22167.76,9.336917114257812e-05
554195,22167.8,9.247311401367188e-05
554196,22167.84,9.301074981689452e-05
554197,22167.88,9.372760009765624e-05
554198,22167.92,9.551971435546874e-05
554199,22167.96,9.551971435546874e-05
554200,22168.0,9.516128540039062e-05
554201,22168.04,9.426522827148438e-05
554202,22168.08,9.390680694580078e-05
554203,22168.12,9.426522827148438e-05
554204,22168.16,9.354838562011718e-05
554205,22168.2,9.157705688476562e-05
554206,22168.24,9.13978500366211e-05
554207,22168.28,9.068099975585938e-05
554208,22168.32,9.157705688476562e-05
554209,22168.36,9.032257843017578e-05
554210,22168.4,9.086021423339844e-05
554211,22168.44,9.157705688476562e-05
554212,22168.48,9.13978500366211e-05
554213,22168.52,9.068099975585938e-05
554214,22168.56,9.032257843017578e-05
554215,22168.6,9.157705688476562e-05
554216,22168.64,9.068099975585938e-05
554217,22168.68,8.655913543701171e-05
554218,22168.72,7.240142822265624e-05
554219,22168.76,5.967741775512695e-05
554220,22168.8,4.480286788940429e-05
554221,22168.84,3.835125350952148e-05
554222,22168.88,3.584229278564453e-05
554223,22168.92,3.817204284667969e-05
554224,22168.96,4.139785003662109e-05
554225,22169.0,4.641576766967773e-05
554226,22169.04,5.51971321105957e-05
554227,22169.08,6.021505355834961e-05
554228,22169.12,6.37992820739746e-05
554229,22169.16,6.505376434326171e-05
554230,22169.2,6.630824279785156e-05
554231,22169.24,6.541218566894531e-05
554232,22169.28,6.093190002441406e-05
554233,22169.32,5.483870697021484e-05
554234,22169.36,5.143368911743164e-05
554235,22169.4,4.6236557006835935e-05
554236,22169.44,4.390681076049805e-05
554237,22169.48,4.086021423339844e-05
554238,22169.52,3.799283218383789e-05
554239,22169.56,3.853046417236328e-05
554240,22169.6,3.5304656982421874e-05
554241,22169.64,3.566308212280273e-05
554242,22169.68,4.068100357055664e-05
554243,22169.72,4.587813568115234e-05
554244,22169.76,4.677419281005859e-05
554245,22169.8,5.37634391784668e-05
554246,22169.84,5.806451416015625e-05
554247,22169.88,5.501792144775391e-05
554248,22169.92,5.752688217163085e-05
554249,22169.96,6.415770721435547e-05
554250,22170.0,7.347669982910156e-05
554251,22170.04,7.526881408691406e-05
554252,22170.08,8.369175720214843e-05
554253,22170.12,9.211469268798827e-05
554254,22170.16,9.713261413574218e-05
554255,22170.2,0.0001007168426513
554256,22170.24,0.0001048387069702
554257,22170.28,0.0001084229354858
554258,22170.32,0.000108960571289
554259,22170.36,0.0001103942642211
554260,22170.4,0.0001136200714111
554261,22170.44,0.0001177419357299
554262,22170.48,0.0001238351211547
554263,22170.52,0.0001310035858154
554264,22170.56,0.0001378136138916
554265,22170.6,0.0001455197143554
554266,22170.64,0.0001535842285156
554267,22170.68,0.0001593190002441
554268,22170.72,0.0001614695281982
554269,22170.76,0.0001594981994628
554270,22170.8,0.0001578852996826
554271,22170.84,0.0001532257995605
554272,22170.88,0.0001503584136962
554273,22170.92,0.0001485662994384
554274,22170.96,0.000144444442749
554275,22171.0,0.0001413978424072
554276,22171.04,0.0001372759857177
554277,22171.08,0.0001342293853759
554278,22171.12,0.0001295698852539
554279,22171.16,0.000124372756958
554280,22171.2,0.0001195340499877
554281,22171.24,0.0001141577072143
554282,22171.28,0.0001111111068725
554283,22171.32,0.0001071684570312
554284,22171.36,0.0001043010711669
554285,22171.4,0.000101075263977
554286,22171.44,9.85663070678711e-05
554287,22171.48,9.731182861328124e-05
554288,22171.52,9.67741928100586e-05
554289,22171.56,9.623655700683594e-05
554290,22171.6,9.444444274902344e-05
554291,22171.64,9.426522827148438e-05
554292,22171.68,9.408602142333983e-05
554293,22171.72,9.372760009765624e-05
554294,22171.76,9.444444274902344e-05
554295,22171.8,9.46236572265625e-05
554296,22171.84,9.46236572265625e-05
554297,22171.88,9.49820785522461e-05
554298,22171.92,9.569892120361327e-05
554299,22171.96,9.659497833251952e-05
554300,22172.0,9.534049987792968e-05
554301,22172.04,9.587813568115234e-05
554302,22172.08,9.480286407470704e-05
554303,22172.12,9.426522827148438e-05
554304,22172.16,9.408602142333983e-05
554305,22172.2,9.354838562011718e-05
554306,22172.24,9.247311401367188e-05
554307,22172.28,9.13978500366211e-05
554308,22172.32,9.211469268798827e-05
554309,22172.36,9.193547821044922e-05
554310,22172.4,9.050179290771483e-05
554311,22172.44,9.050179290771483e-05
554312,22172.48,9.157705688476562e-05
554313,22172.52,9.265232849121094e-05
554314,22172.56,9.265232849121094e-05
554315,22172.6,8.996415710449218e-05
554316,22172.64,9.086021423339844e-05
