sample_index,time,pressure
967712,38708.48,0.0002575539550781
967713,38708.52,0.0002410071868896
967714,38708.56,0.0002381294860839
967715,38708.6,0.0002534172668457
967716,38708.64,0.0002447841644287
967717,38708.68,0.0002140287780761
967718,38708.72,0.0001910071868896
967719,38708.76,0.0001865107879638
967720,38708.8,0.0001884892120361
967721,38708.84,0.0001847122192382
967722,38708.88,0.0001764388427734
967723,38708.92,0.0001390287780761
967724,38708.96,6.49280548095703e-05
967725,38709.0,-7.014388561248779e-06
967726,38709.04,-6.852517700195312e-05
967727,38709.08,-0.00012607913208
967728,38709.12,-0.0001746402893066
967729,38709.16,-0.0002071942443847
967730,38709.2,-0.000223381286621
967731,38709.24,-0.0002307553863525
967732,38709.28,-0.0002330935211181
967733,38709.32,-0.0002179856109619
967734,38709.36,-0.0002079136657714
967735,38709.4,-0.0001991007080078
967736,38709.44,-0.0001830935211181
967737,38709.48,-0.0001467625885009
967738,38709.52,-0.0001023381271362
967739,38709.56,-8.866905975341797e-05
967740,38709.6,-9.94604263305664e-05
967741,38709.64,-0.0001050359725952
967742,38709.68,-9.37050323486328e-05
967743,38709.72,-8.561151123046874e-05
967744,38709.76,-8.23740997314453e-05
967745,38709.8,-8.381295013427734e-05
967746,38709.84,-9.640287780761718e-05
967747,38709.88,-0.0001248201446533
967748,38709.92,-0.0001372302093505
967749,38709.96,-0.0001417266235351
967750,38710.0,-0.0001498201446533
967751,38710.04,-0.0001491007232666
967752,38710.08,-0.0001494604339599
967753,38710.12,-0.0001491007232666
967754,38710.16,-0.0001435251770019
967755,38710.2,-0.0001339927978515
967756,38710.24,-0.0001161870498657
967757,38710.28,-9.98201446533203e-05
967758,38710.32,-9.58633041381836e-05
967759,38710.36,-8.902877807617187e-05
967760,38710.4,-6.636690521240234e-05
967761,38710.44,-2.9136690139770507e-05
967762,38710.48,-8.99280548095703e-07
967763,38710.52,1.3309351921081544e-05
967764,38710.56,1.4388488769531249e-05
967765,38710.6,7.553956508636474e-06
967766,38710.64,3.2374100685119626e-06
967767,38710.68,8.812949180603027e-06
967768,38710.72,1.4208632469177246e-05
967769,38710.76,1.996402931213379e-05
967770,38710.8,1.3489208221435546e-05
967771,38710.84,1.1151079177856444e-05
967772,38710.88,1.870503616333008e-05
967773,38710.92,2.104316520690918e-05
967774,38710.96,2.5719423294067385e-05
967775,38711.0,3.705035781860352e-05
967776,38711.04,4.964028549194336e-05
967777,38711.08,5.683452987670898e-05
967778,38711.12,6.13309326171875e-05
967779,38711.16,6.438848876953124e-05
967780,38711.2,6.600719451904297e-05
967781,38711.24,6.618704986572266e-05
967782,38711.28,6.546762084960937e-05
967783,38711.32,6.618704986572266e-05
967784,38711.36,6.438848876953124e-05
967785,38711.4,6.205035781860351e-05
967786,38711.44,6.169064712524414e-05
967787,38711.48,7.464028930664062e-05
967788,38711.52,0.0001106115112304
967789,38711.56,0.0001746402893066
967790,38711.6,0.0002303956756591
967791,38711.64,0.0002767985534667
