sample_index,time,pressure
199775,7991.0,-0.0002747456665039
199776,7991.04,-0.0002697921142578
199777,7991.08,-0.0002646616516113
199778,7991.12,-0.0002591773376464
199779,7991.16,-0.0002628925170898
199780,7991.2,-0.0002643078308105
199781,7991.24,-0.0002554621734619
199782,7991.28,-0.000231225112915
199783,7991.32,-0.0002262715606689
199784,7991.36,-0.0002186643066406
199785,7991.4,-0.0002098186645507
199786,7991.44,-0.0001953117980957
199787,7991.48,-0.0001662980957031
199788,7991.52,-0.0001447147216796
199789,7991.56,-0.000139407333374
199790,7991.6,-0.0001445378112792
199791,7991.64,-0.0001420610351562
199792,7991.68,-0.0001185316162109
199793,7991.72,-9.889429473876952e-05
199794,7991.76,-8.686421966552735e-05
199795,7991.8,-7.642636108398437e-05
199796,7991.84,-8.36797866821289e-05
199797,7991.88,-0.0001036709365844
199798,7991.92,-0.0001167624893188
199799,7991.96,-0.0001114551086425
199800,7992.0,-9.128704071044922e-05
199801,7992.04,-4.812030029296875e-05
199802,7992.08,1.9106590270996093e-05
199803,7992.12,9.004864501953125e-05
199804,7992.16,0.0001427686767578
199805,7992.2,0.0001988500671386
199806,7992.24,0.0002609464721679
199807,7992.28,0.0003371959228515
199808,7992.32,0.0004084917907714
199809,7992.36,0.0004757186889648
199810,7992.4,0.0005340999145507
199811,7992.44,0.0005786820068359
199812,7992.48,0.0006340557250976
199813,7992.52,0.0006710305175781
199814,7992.56,0.0006897832641601
199815,7992.6,0.0006892525024414
199816,7992.64,0.0006733303833007
199817,7992.68,0.0006524546508789
199818,7992.72,0.0006016806640624
199819,7992.76,0.0005454223632812
199820,7992.8,0.0004962406005859
199821,7992.84,0.0004737726440429
199822,7992.88,0.0004396284790039
199823,7992.92,0.0003994692382812
199824,7992.96,0.0003586023864746
199825,7993.0,0.0003141972351074
199826,7993.04,0.0002828836669921
199827,7993.08,0.0002512162628173
199828,7993.12,0.0002255639038085
199829,7993.16,0.0002038036193847
199830,7993.2,0.0001815126037597
199831,7993.24,0.0001579831848144
199832,7993.28,0.0001450685424804
199833,7993.32,0.0001279080047607
199834,7993.36,0.0001057938919067
199835,7993.4,8.137992095947266e-05
199836,7993.44,6.439628601074219e-05
199837,7993.48,6.050419998168945e-05
199838,7993.52,6.439628601074219e-05
199839,7993.56,5.802742004394531e-05
199840,7993.6,4.812030029296875e-05
199841,7993.64,4.582043075561523e-05
199842,7993.68,4.086687088012695e-05
199843,7993.72,2.972136116027832e-05
199844,7993.76,2.1052631378173828e-05
199845,7993.8,1.981424140930176e-05
199846,7993.84,2.0344980239868165e-05
199847,7993.88,2.0168066024780272e-05
199848,7993.92,1.3268465042114256e-05
199849,7993.96,4.953560352325439e-06
199850,7994.0,3.1844315528869626e-06
199851,7994.04,3.361344337463379e-06
199852,7994.08,4.776647567749023e-06
199853,7994.12,5.484298706054687e-06
199854,7994.16,7.076514720916748e-06
199855,7994.2,7.076514720916748e-06
199856,7994.24,5.661211490631103e-06
199857,7994.28,6.722688674926758e-06
199858,7994.32,7.076514720916748e-06
199859,7994.36,7.076514720916748e-06
199860,7994.4,7.253427505493164e-06
199861,7994.44,8.668730735778808e-06
199862,7994.48,1.0084033012390136e-05
199863,7994.52,1.026094627380371e-05
199864,7994.56,8.845643043518066e-06
199865,7994.6,1.1676249504089355e-05
199866,7994.64,1.7337461471557615e-05
199867,7994.68,1.521450614929199e-05
199868,7994.72,9.907120704650878e-06
199869,7994.76,6.722688674926758e-06
199870,7994.8,1.3268465042114256e-05
199871,7994.84,2.211410903930664e-05
199872,7994.88,2.352941131591797e-05
199873,7994.92,1.946041488647461e-05
199874,7994.96,1.8929676055908203e-05
199875,7995.0,2.406015014648437e-05
199876,7995.04,2.158337020874024e-05
199877,7995.08,1.4506855010986328e-05
199878,7995.12,1.486068058013916e-05
199879,7995.16,1.6983634948730468e-05
199880,7995.2,1.9106590270996093e-05
199881,7995.24,1.769128608703613e-05
199882,7995.28,1.3799203872680664e-05
199883,7995.32,9.02255630493164e-06
199884,7995.36,9.376381874084473e-06
199885,7995.4,1.2914639472961426e-05
199886,7995.44,1.3268465042114256e-05
199887,7995.48,1.149933624267578e-05
199888,7995.52,3.71517014503479e-06
199889,7995.56,-1.3445377349853515e-05
199890,7995.6,-3.379035568237305e-05
199891,7995.64,-4.953560256958008e-05
199892,7995.68,-6.28040657043457e-05
199893,7995.72,-7.678018188476562e-05
199894,7995.76,-9.553294372558594e-05
199895,7995.8,-0.0001178239669799
199896,7995.84,-0.0001305616912841
199897,7995.88,-0.0001264926986694
199898,7995.92,-0.0001386996917724
199899,7995.96,-0.0001569217071533
199900,7996.0,-0.0001747899169921
199901,7996.04,-0.0001880583801269
199902,7996.08,-0.0001832817230224
199903,7996.12,-0.0001762052154541
199904,7996.16,-0.0001786819915771
199905,7996.2,-0.0001862892456054
199906,7996.24,-0.0001852277679443
199907,7996.28,-0.0001795665588378
199908,7996.32,-0.0001687748718261
199909,7996.36,-0.0001586908416748
199910,7996.4,-0.0001505528411865
199911,7996.44,-0.0001516143188476
199912,7996.48,-0.0001671826629638
199913,7996.52,-0.0001924812011718
199914,7996.56,-0.0002092879180908
199915,7996.6,-0.000212826171875
199916,7996.64,-0.0002105263061523
199917,7996.68,-0.0002066342315673
199918,7996.72,-0.0002006191864013
199919,7996.76,-0.0001986731414794
199920,7996.8,-0.0001923042907714
199921,7996.84,-0.0001777974243164
199922,7996.88,-0.0001597523193359
199923,7996.92,-0.0001618752746582
199924,7996.96,-0.0001613445281982
199925,7997.0,-0.0001530296325683
199926,7997.04,-0.0001395842437744
199927,7997.08,-0.0001348076019287
199928,7997.12,-0.0001270234375
199929,7997.16,-0.0001231313552856
199930,7997.2,-0.0001180008773803
199931,7997.24,-9.800972747802734e-05
199932,7997.28,-8.226448059082031e-05
199933,7997.32,-7.023440551757813e-05
199934,7997.36,-4.175143432617187e-05
199935,7997.4,1.6275983810424805e-05
199936,7997.44,9.447146606445311e-05
199937,7997.48,0.0001388766021728
199938,7997.52,0.0001896505889892
199939,7997.56,0.0002464396209716
199940,7997.6,0.0002949137573242
199941,7997.64,0.0003325961914062
199942,7997.68,0.0003697478942871
199943,7997.72,0.0004221141052246
199944,7997.76,0.0004751879577636
199945,7997.8,0.0005226005859374
199946,7997.84,0.000557629333496
199947,7997.88,0.0005878814697265
199948,7997.92,0.0005984962158203
199949,7997.96,0.0005887659912109
199950,7998.0,0.000568244140625
199951,7998.04,0.0005328615722656
199952,7998.08,0.0005042016601562
199953,7998.12,0.0004928792419433
199954,7998.16,0.000475364868164
199955,7998.2,0.0004442282104492
199956,7998.24,0.0004157452392578
199957,7998.28,0.0003934542236328
199958,7998.32,0.0003655019836425
199959,7998.36,0.0003311808776855
199960,7998.4,0.0003122512207031
199961,7998.44,0.0002975674438476
199962,7998.48,0.0002804068908691
199963,7998.52,0.0002528084869384
199964,7998.56,0.0002200796051025
199965,7998.6,0.0001903582458496
199966,7998.64,0.0001694825286865
199967,7998.68,0.0001528527221679
199968,7998.72,0.0001348076019287
199969,7998.76,0.0001203007507324
199970,7998.8,0.0001098628921508
199971,7998.84,8.969482421875e-05
199972,7998.88,6.846527862548828e-05
199973,7998.92,4.971251678466797e-05
199974,7998.96,4.068996047973633e-05
199975,7999.0,4.334365081787109e-05
199976,7999.04,4.157452392578125e-05
199977,7999.08,3.379035568237305e-05
199978,7999.12,2.954444885253906e-05
199979,7999.16,3.060592651367187e-05
199980,7999.2,2.176028251647949e-05
199981,7999.24,1.3445377349853515e-05
199982,7999.28,1.0614771842956545e-05
199983,7999.32,1.238390064239502e-05
199984,7999.36,1.1853161811828612e-05
199985,7999.4,9.553295135498046e-06
199986,7999.44,2.830605745315552e-06
199987,7999.48,3.53825718164444e-07
199988,7999.52,7.076514363288879e-07
199989,7999.56,3.0075187683105467e-06
199990,7999.6,3.892082929611206e-06
199991,7999.64,5.484298706054687e-06
199992,7999.68,4.599734306335449e-06
199993,7999.72,3.361344337463379e-06
199994,7999.76,4.422821521759033e-06
199995,7999.8,6.191950321197509e-06
199996,7999.84,6.0150375366210935e-06
199997,7999.88,6.0150375366210935e-06
199998,7999.92,5.838124752044678e-06
199999,7999.96,6.899601936340332e-06
200000,8000.0,8.31490421295166e-06
200001,8000.04,9.553295135498046e-06
200002,8000.08,9.199468612670896e-06
200003,8000.12,9.376381874084473e-06
200004,8000.16,1.3799203872680664e-05
200005,8000.2,1.5745244979858396e-05
200006,8000.24,1.0791685104370117e-05
200007,8000.28,7.076514720916748e-06
200008,8000.32,7.43034029006958e-06
200009,8000.36,1.6452896118164063e-05
200010,8000.4,2.2644845962524413e-05
200011,8000.44,1.8929676055908203e-05
200012,8000.48,1.7868200302124024e-05
200013,8000.52,2.2644845962524413e-05
200014,8000.56,2.176028251647949e-05
200015,8000.6,1.6983634948730468e-05
200016,8000.64,1.3622290611267087e-05
200017,8000.68,1.5568331718444824e-05
200018,8000.72,1.6983634948730468e-05
200019,8000.76,1.8575851440429687e-05
200020,8000.8,1.397611618041992e-05
200021,8000.84,1.0084033012390136e-05
200022,8000.88,8.31490421295166e-06
200023,8000.92,1.0437858581542968e-05
200024,8000.96,1.3091551780700684e-05
200025,8001.0,1.521450614929199e-05
200026,8001.04,1.5391419410705566e-05
200027,8001.08,1.486068058013916e-05
200028,8001.12,1.5037593841552731e-05
200029,8001.16,1.5391419410705566e-05
200030,8001.2,1.662980842590332e-05
200031,8001.24,1.486068058013916e-05
200032,8001.28,1.0968597412109376e-05
200033,8001.32,-3.361344337463379e-06
200034,8001.36,-2.352941131591797e-05
200035,8001.4,-4.068996047973633e-05
200036,8001.44,-4.493586730957031e-05
200037,8001.48,-5.891198348999023e-05
200038,8001.52,-7.589562225341796e-05
200039,8001.56,-0.0001015479812622
200040,8001.6,-0.0001236620941162
200041,8001.64,-0.0001268465270996
200042,8001.68,-0.0001266696090698
200043,8001.72,-0.0001385227661132
200044,8001.76,-0.0001500221099853
200045,8001.8,-0.0001505528411865
200046,8001.84,-0.0001555064086914
200047,8001.88,-0.0001668288269042
200048,8001.92,-0.0001843432006835
200049,8001.96,-0.0001956656341552
200050,8002.0,-0.0002071649627685
200051,8002.04,-0.0002275099487304
200052,8002.08,-0.0002517470092773
200053,8002.12,-0.0002621848754882
200054,8002.16,-0.0002552852630615
200055,8002.2,-0.0002455550537109
200056,8002.24,-0.0002329942474365
200057,8002.28,-0.0002245024261474
200058,8002.32,-0.0002209641723632
200059,8002.36,-0.0002259177246093
200060,8002.4,-0.0002298098144531
200061,8002.44,-0.0002326404113769
200062,8002.48,-0.0002250331573486
200063,8002.52,-0.0002137107391357
200064,8002.56,-0.0002043343658447
200065,8002.6,-0.0001898274993896
200066,8002.64,-0.0001592215728759
200067,8002.68,-0.0001279080047607
200068,8002.72,-9.588677215576172e-05
200069,8002.76,-5.6612117767333984e-05
200070,8002.8,-2.671384239196777e-05
200071,8002.84,6.368863105773925e-06
200072,8002.88,4.564352035522461e-05
200073,8002.92,6.581158447265625e-05
200074,8002.96,7.71340103149414e-05
200075,8003.0,9.924811553955078e-05
200076,8003.04,0.0001272003479003
200077,8003.08,0.0001689517822265
200078,8003.12,0.0001984962310791
200079,8003.16,0.0002443166656494
200080,8003.2,0.00029862890625
200081,8003.24,0.0003453339233398
200082,8003.28,0.0003773551330566
200083,8003.32,0.0004060150146484
200084,8003.36,0.0004433436279296
200085,8003.4,0.0004681114501953
200086,8003.44,0.0004833259582519
200087,8003.48,0.0004896948242187
200088,8003.52,0.0004771340026855
200089,8003.56,0.0004578504943847
200090,8003.6,0.0004321981201171
200091,8003.64,0.0004063688354492
200092,8003.68,0.0003810703125
200093,8003.72,0.0003578947143554
200094,8003.76,0.0003340114746093
200095,8003.8,0.0003094205932617
200096,8003.84,0.0002825298461914
200097,8003.88,0.0002632463378906
200098,8003.92,0.0002478549194335
200099,8003.96,0.0002230871276855
200100,8004.0,0.0001940734100341
200101,8004.04,0.0001691286926269
200102,8004.08,0.0001625829162597
200103,8004.12,0.0001652366180419
200104,8004.16,0.0001562140655517
200105,8004.2,0.0001401149902343
200106,8004.24,0.0001277310867309
200107,8004.28,0.0001180008773803
200108,8004.32,0.000103494026184
200109,8004.36,8.544891357421874e-05
200110,8004.4,7.943387603759766e-05
200111,8004.44,7.801856994628905e-05
200112,8004.48,7.46572265625e-05
200113,8004.52,6.156567764282226e-05
200114,8004.56,4.723573303222656e-05
200115,8004.6,3.909774398803711e-05
200116,8004.64,3.679787445068359e-05
200117,8004.68,3.4144184112548826e-05
200118,8004.72,3.184431648254394e-05
200119,8004.76,3.0075187683105462e-05
200120,8004.8,2.848297119140625e-05
200121,8004.84,2.54754524230957e-05
200122,8004.88,2.476780128479004e-05
200123,8004.92,2.441397476196289e-05
200124,8004.96,2.3706323623657227e-05
200125,8005.0,2.3706323623657227e-05
200126,8005.04,2.4237062454223632e-05
200127,8005.08,2.352941131591797e-05
200128,8005.12,2.2644845962524413e-05
200129,8005.16,2.6183103561401367e-05
200130,8005.2,2.81291446685791e-05
200131,8005.24,2.335249900817871e-05
200132,8005.28,2.0344980239868165e-05
200133,8005.32,1.946041488647461e-05
200134,8005.36,2.494471359252929e-05
200135,8005.4,3.325961685180664e-05
200136,8005.44,3.1667402267456054e-05
200137,8005.48,2.954444885253906e-05
200138,8005.52,3.113666343688965e-05
200139,8005.56,3.060592651367187e-05
200140,8005.6,2.582927894592285e-05
200141,8005.64,2.0344980239868165e-05
200142,8005.68,2.211410903930664e-05
200143,8005.72,2.706766891479492e-05
200144,8005.76,2.919062232971192e-05
200145,8005.8,2.4237062454223632e-05
200146,8005.84,1.9637327194213867e-05
200147,8005.88,1.8222024917602537e-05
200148,8005.92,1.981424140930176e-05
200149,8005.96,2.069880485534668e-05
200150,8006.0,2.335249900817871e-05
200151,8006.04,2.3883235931396485e-05
200152,8006.08,2.459088897705078e-05
200153,8006.12,2.459088897705078e-05
200154,8006.16,2.5298540115356443e-05
200155,8006.2,2.459088897705078e-05
200156,8006.24,2.6360017776489257e-05
200157,8006.28,2.476780128479004e-05
200158,8006.32,2.441397476196289e-05
200159,8006.36,2.936753463745117e-05
200160,8006.4,3.0075187683105462e-05
200161,8006.44,2.671384239196777e-05
200162,8006.48,2.476780128479004e-05
200163,8006.52,2.476780128479004e-05
200164,8006.56,3.078283882141113e-05
200165,8006.6,3.6444049835205073e-05
200166,8006.64,3.573640060424805e-05
200167,8006.68,3.467492294311523e-05
200168,8006.72,3.7151702880859375e-05
200169,8006.76,3.520566177368164e-05
200170,8006.8,3.0252099990844724e-05
200171,8006.84,2.706766891479492e-05
200172,8006.88,3.0075187683105462e-05
200173,8006.92,3.432109451293945e-05
200174,8006.96,3.609022521972656e-05
200175,8007.0,3.042901229858398e-05
200176,8007.04,2.600619125366211e-05
200177,8007.08,2.3883235931396485e-05
200178,8007.12,2.565236473083496e-05
200179,8007.16,2.759840774536133e-05
200180,8007.2,2.936753463745117e-05
200181,8007.24,3.078283882141113e-05
200182,8007.28,3.0252099990844724e-05
200183,8007.32,3.078283882141113e-05
200184,8007.36,3.113666343688965e-05
200185,8007.4,3.2198143005371094e-05
200186,8007.44,3.255196762084961e-05
200187,8007.48,3.078283882141113e-05
200188,8007.52,2.954444885253906e-05
200189,8007.56,3.361344528198242e-05
200190,8007.6,3.768244171142578e-05
200191,8007.64,3.485183334350586e-05
200192,8007.68,3.184431648254394e-05
200193,8007.72,2.81291446685791e-05
200194,8007.76,3.2021228790283204e-05
200195,8007.8,3.538257217407226e-05
200196,8007.84,3.2021228790283204e-05
200197,8007.88,2.2467933654785155e-05
200198,8007.92,1.4329941749572754e-05
200199,8007.96,1.026094627380371e-05
200200,8008.0,6.0150375366210935e-06
200201,8008.04,-1.3091551780700684e-05
200202,8008.08,-2.7775320053100583e-05
200203,8008.12,-3.8036266326904296e-05
200204,8008.16,-5.2366207122802734e-05
200205,8008.2,-8.014152526855469e-05
200206,8008.24,-0.0001102167129516
200207,8008.28,-0.0001259619598388
200208,8008.32,-0.0001284387359619
200209,8008.36,-0.0001333923034667
200210,8008.4,-0.0001431225128173
200211,8008.44,-0.0001487837219238
200212,8008.48,-0.0001517912445068
200213,8008.52,-0.0001597523193359
200214,8008.56,-0.0001631136627197
200215,8008.6,-0.0001611676177978
200216,8008.64,-0.0001595754089355
200217,8008.68,-0.0001533834533691
200218,8008.72,-0.0001392304229736
200219,8008.76,-0.0001411764678955
200220,8008.8,-0.0001378151245117
200221,8008.84,-0.0001328615570068
200222,8008.88,-0.0001291463928222
200223,8008.92,-0.000107916847229
200224,8008.96,-8.297212982177734e-05
200225,8009.0,-6.95267562866211e-05
200226,8009.04,-6.598849487304687e-05
200227,8009.08,-5.7319766998291016e-05
200228,8009.12,-4.263600158691406e-05
200229,8009.16,-3.2198143005371094e-05
200230,8009.2,-3.113666343688965e-05
200231,8009.24,-2.299867248535156e-05
200232,8009.28,-2.0168066024780272e-05
200233,8009.32,-3.485183334350586e-05
200234,8009.36,-5.09509048461914e-05
200235,8009.4,-5.838124465942383e-05
200236,8009.44,-5.4666076660156245e-05
200237,8009.48,-4.334365081787109e-05
200238,8009.52,-2.6183103561401367e-05
200239,8009.56,-1.4153028726577758e-06
200240,8009.6,3.662096405029297e-05
200241,8009.64,7.925696563720702e-05
200242,8009.68,0.0001119858398437
200243,8009.72,0.0001477222442626
200244,8009.76,0.0001871738128662
200245,8009.8,0.000231755859375
200246,8009.84,0.000275453338623
