sample_index,time,pressure
314900,12596.0,8.305913543701171e-05
314901,12596.04,8.056913757324218e-05
314902,12596.08,7.825700378417968e-05
314903,12596.12,7.861271667480468e-05
314904,12596.16,8.021342468261718e-05
314905,12596.2,8.145842742919922e-05
314906,12596.24,8.110271453857422e-05
314907,12596.28,8.128057098388671e-05
314908,12596.32,8.110271453857422e-05
314909,12596.36,8.039128112792969e-05
314910,12596.4,7.807914733886719e-05
314911,12596.44,7.790129089355469e-05
314912,12596.48,8.216985321044921e-05
314913,12596.52,8.039128112792969e-05
314914,12596.56,6.758559417724609e-05
314915,12596.6,4.553134536743164e-05
314916,12596.64,2.1520675659179685e-05
314917,12596.68,4.268563747406006e-06
314918,12596.72,-8.892841339111327e-06
314919,12596.76,-1.2805691719055177e-05
314920,12596.8,-1.1560693740844726e-05
314921,12596.84,-4.446420669555664e-06
314922,12596.88,-4.802134037017822e-06
314923,12596.92,-1.0849266052246092e-05
314924,12596.96,-1.0671409606933592e-05
314925,12597.0,-6.047132015228271e-06
314926,12597.04,-1.24499773979187e-06
314927,12597.08,0.0
314928,12597.12,3.557136535644531e-06
314929,12597.16,8.892841339111327e-06
314930,12597.2,1.493997287750244e-05
314931,12597.24,1.7429967880249023e-05
314932,12597.28,2.1342819213867187e-05
314933,12597.32,3.646064758300781e-05
314934,12597.36,4.9977767944335936e-05
314935,12597.4,4.8554912567138666e-05
314936,12597.44,5.17563362121582e-05
314937,12597.48,5.28234748840332e-05
314938,12597.52,5.24677619934082e-05
314939,12597.56,5.22899055480957e-05
314940,12597.6,5.81591796875e-05
314941,12597.64,6.367274475097656e-05
314942,12597.68,7.345486450195312e-05
314943,12597.72,7.950199890136719e-05
314944,12597.76,7.701200103759765e-05
314945,12597.8,7.630057525634765e-05
314946,12597.84,7.701200103759765e-05
314947,12597.88,7.861271667480468e-05
314948,12597.92,8.110271453857422e-05
314949,12597.96,8.554913330078125e-05
314950,12598.0,9.39084014892578e-05
314951,12598.04,0.0001038683853149
314952,12598.08,0.0001113383712768
314953,12598.12,0.0001253890609741
314954,12598.16,0.0001438861694335
314955,12598.2,0.0001575811462402
314956,12598.24,0.0001755446777343
314957,12598.28,0.0001959982147216
314958,12598.32,0.0002132503356933
314959,12598.36,0.0002249888763427
314960,12598.4,0.0002315695800781
314961,12598.44,0.0002360160064697
314962,12598.48,0.0002386838531494
314963,12598.52,0.0002342374420166
314964,12598.56,0.0002168074645996
314965,12598.6,0.0001947532196044
314966,12598.64,0.0001789239654541
314967,12598.68,0.0001677189788818
314968,12598.72,0.0001568697204589
314969,12598.76,0.0001465540161132
314970,12598.8,0.0001387283172607
314971,12598.84,0.0001280569152832
314972,12598.88,0.0001150733642578
314973,12598.92,0.0001042240982055
314974,12598.96,0.0001006669616699
314975,12599.0,9.977767944335937e-05
314976,12599.04,9.444197082519533e-05
314977,12599.08,9.124054718017578e-05
314978,12599.12,8.963983917236327e-05
314979,12599.16,8.732769775390625e-05
314980,12599.2,8.679412841796875e-05
314981,12599.24,8.963983917236327e-05
314982,12599.28,8.803913116455078e-05
314983,12599.32,8.892841339111328e-05
314984,12599.36,8.714984130859374e-05
314985,12599.4,8.199199676513672e-05
314986,12599.44,8.110271453857422e-05
314987,12599.48,8.288127899169922e-05
314988,12599.52,8.537127685546875e-05
314989,12599.56,8.483770751953124e-05
314990,12599.6,8.501556396484375e-05
314991,12599.64,8.572698974609374e-05
314992,12599.68,8.430413818359374e-05
314993,12599.72,8.448199462890625e-05
314994,12599.76,8.288127899169922e-05
314995,12599.8,8.056913757324218e-05
314996,12599.84,8.181414031982421e-05
314997,12599.88,8.768341064453124e-05
314998,12599.92,8.608270263671874e-05
314999,12599.96,8.323699188232421e-05
315000,12600.0,8.199199676513672e-05
315001,12600.04,8.074700164794921e-05
315002,12600.08,8.181414031982421e-05
315003,12600.12,8.323699188232421e-05
315004,12600.16,8.234770965576172e-05
315005,12600.2,8.270342254638671e-05
315006,12600.24,8.145842742919922e-05
315007,12600.28,7.096487426757813e-05
315008,12600.32,5.584704208374023e-05
315009,12600.36,4.0373500823974605e-05
315010,12600.4,2.614495277404785e-05
315011,12600.44,1.3161404609680177e-05
315012,12600.48,-5.335704684257507e-07
315013,12600.52,-1.244997787475586e-05
315014,12600.56,-1.920853614807129e-05
315015,12600.6,-2.294353103637695e-05
315016,12600.64,-2.525566864013672e-05
315017,12600.68,-2.5077812194824217e-05
315018,12600.72,-2.0097820281982426e-05
315019,12600.76,-1.0493552207946778e-05
315020,12600.8,3.5571363568305965e-07
315021,12600.84,9.604268074035645e-06
315022,12600.88,1.1560693740844726e-05
315023,12600.92,1.9386394500732426e-05
315024,12600.96,3.4859935760498046e-05
315025,12601.0,3.841707229614258e-05
315026,12601.04,4.304135131835937e-05
315027,12601.08,4.979991149902344e-05
315028,12601.12,5.513561630249023e-05
315029,12601.16,5.940417861938476e-05
315030,12601.2,6.634059906005859e-05
315031,12601.24,7.345486450195312e-05
315032,12601.28,7.896842956542969e-05
315033,12601.32,8.572698974609374e-05
315034,12601.36,8.590484619140625e-05
315035,12601.4,8.163628387451171e-05
315036,12601.44,7.985771179199219e-05
315037,12601.48,8.021342468261718e-05
315038,12601.52,8.181414031982421e-05
315039,12601.56,8.128057098388671e-05
315040,12601.6,8.199199676513672e-05
315041,12601.64,8.537127685546875e-05
315042,12601.68,8.892841339111328e-05
315043,12601.72,9.37305450439453e-05
315044,12601.76,0.0001017341003417
315045,12601.8,0.0001074255218505
315046,12601.84,0.0001143619384765
315047,12601.88,0.0001221876373291
315048,12601.92,0.0001355269012451
315049,12601.96,0.0001543797302246
315050,12602.0,0.0001686082763671
315051,12602.04,0.0001755446777343
315052,12602.08,0.0001862160949707
315053,12602.12,0.0001951089324951
315054,12602.16,0.0001988439331054
315055,12602.2,0.0001986660766601
315056,12602.24,0.0001993775024414
315057,12602.28,0.0001943975067138
315058,12602.32,0.0001908403778076
315059,12602.36,0.0001815918121337
315060,12602.4,0.0001671854095458
315061,12602.44,0.0001540240020751
315062,12602.48,0.000145842590332
315063,12602.52,0.0001390840301513
315064,12602.56,0.0001321476135253
315065,12602.6,0.0001239662094116
315066,12602.64,0.0001168519363403
315067,12602.68,0.0001108048019409
315068,12602.72,0.0001063583831787
315069,12602.76,0.000103334815979
315070,12602.8,0.0001004891052246
315071,12602.84,9.764339447021483e-05
315072,12602.88,9.40862579345703e-05
315073,12602.92,8.963983917236327e-05
315074,12602.96,8.768341064453124e-05
315075,12603.0,9.14184112548828e-05
315076,12603.04,9.14184112548828e-05
315077,12603.08,8.857270050048828e-05
315078,12603.12,8.572698974609374e-05
315079,12603.16,8.323699188232421e-05
315080,12603.2,8.270342254638671e-05
315081,12603.24,8.323699188232421e-05
315082,12603.28,8.501556396484375e-05
315083,12603.32,8.483770751953124e-05
315084,12603.36,8.572698974609374e-05
315085,12603.4,8.305913543701171e-05
315086,12603.44,8.039128112792969e-05
315087,12603.48,7.932414245605469e-05
315088,12603.52,8.145842742919922e-05
315089,12603.56,8.288127899169922e-05
315090,12603.6,8.234770965576172e-05
315091,12603.64,8.181414031982421e-05
315092,12603.68,8.216985321044921e-05
315093,12603.72,8.234770965576172e-05
315094,12603.76,8.199199676513672e-05
315095,12603.8,8.145842742919922e-05
315096,12603.84,8.181414031982421e-05
315097,12603.88,8.305913543701171e-05
315098,12603.92,8.288127899169922e-05
315099,12603.96,8.234770965576172e-05
315100,12604.0,8.110271453857422e-05
315101,12604.04,8.074700164794921e-05
315102,12604.08,8.554913330078125e-05
315103,12604.12,8.732769775390625e-05
315104,12604.16,8.412627410888671e-05
315105,12604.2,8.110271453857422e-05
315106,12604.24,7.630057525634765e-05
315107,12604.28,7.256558227539062e-05
315108,12604.32,6.954201507568359e-05
315109,12604.36,6.900844573974609e-05
315110,12604.4,6.420631408691406e-05
315111,12604.44,6.420631408691406e-05
315112,12604.48,5.8337039947509765e-05
315113,12604.52,4.819919967651367e-05
315114,12604.56,3.966207122802734e-05
315115,12604.6,3.646064758300781e-05
315116,12604.64,4.197420883178711e-05
315117,12604.68,4.73099136352539e-05
315118,12604.72,5.495775985717773e-05
315119,12604.76,6.118274688720703e-05
315120,12604.8,6.758559417724609e-05
315121,12604.84,6.88305892944336e-05
315122,12604.88,6.918630218505859e-05
315123,12604.92,6.93641586303711e-05
315124,12604.96,7.096487426757813e-05
315125,12605.0,7.132058715820312e-05
315126,12605.04,7.025344848632812e-05
315127,12605.08,6.865273284912109e-05
315128,12605.12,7.434415435791015e-05
315129,12605.16,8.448199462890625e-05
315130,12605.2,8.412627410888671e-05
315131,12605.24,8.483770751953124e-05
315132,12605.28,8.519342041015624e-05
315133,12605.32,8.323699188232421e-05
315134,12605.36,8.252556610107422e-05
315135,12605.4,8.270342254638671e-05
315136,12605.44,8.590484619140625e-05
315137,12605.48,8.892841339111328e-05
315138,12605.52,9.106269073486329e-05
315139,12605.56,8.981769561767578e-05
315140,12605.6,8.786127471923828e-05
315141,12605.64,8.768341064453124e-05
315142,12605.68,9.14184112548828e-05
315143,12605.72,9.35526885986328e-05
315144,12605.76,9.710982513427732e-05
315145,12605.8,0.0001006669616699
315146,12605.84,0.0001045798110961
315147,12605.88,0.0001072476654052
315148,12605.92,0.000108848373413
315149,12605.96,0.0001081369476318
315150,12606.0,0.0001074255218505
315151,12606.04,0.0001054690933227
