Extremum Values,Event Types,Event End Times,Event Start Times,Extremum Times,,Zelano Parameters,,,,,,,,
,,,,,,Breathing Rate,Inter-Breath Interval,Tidal Volume,Minute Ventilation,Duty Cycle,CV Duty Cycle,CV Breathing Rate,CV Breath Volumes,Inhale-Exhale Volumes
nan,pause,75186.21370002246,75180.3667,nan,,0.033006443800871185,30.297114285714283,0.23536760502593318,0.46611885767004657,0.08377127121227222,0.7736673604800576,0.9612425475676354,0.37108553201574107,0.35567056752540893
0.3136405905460787,pause,75189.86570003649,75186.21370002246,75186.5367000237,,nan,nan,nan,nan,nan,nan,nan,nan,0.3346232317543181
nan,pause,75198.57870006996,75189.86570003649,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.4234282995661899
0.4666998245159887,inhale,75199.29970007273,75198.57870006996,75198.86670007107,,nan,nan,nan,nan,nan,nan,nan,nan,0.3752154614095501
nan,pause,75221.92270015964,75199.29970007273,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.08885621101812305
0.39736085983712177,inhale,75222.83770016316,75221.92270015964,75222.69670016262,,,,,,,,,,
nan,pause,75235.71270021262,75222.83770016316,nan,,,,,,,,,,
0.3290120800056258,pause,75242.69570023945,75235.71270021262,75236.6967002164,,,,,,,,,,
nan,pause,75247.49170025787,75242.69570023945,nan,,,,,,,,,,
0.49471907427110823,inhale,75249.11570026411,75247.49170025787,75248.02670025993,,,,,,,,,,
nan,pause,75261.04670030995,75249.11570026411,nan,,,,,,,,,,
0.4332993239499986,inhale,75262.32470031486,75261.04670030995,75261.8667003131,,,,,,,,,,
nan,pause,75272.36670035344,75262.32470031486,nan,,,,,,,,,,
0.4257119912726459,inhale,75274.49970036163,75272.36670035344,75274.19670036047,,,,,,,,,,
nan,pause,75297.55770045021,75274.49970036163,nan,,,,,,,,,,
0.44999928365839004,inhale,75299.82270045891,75297.55770045021,75298.86670045524,,,,,,,,,,
nan,pause,75310.55070050013,75299.82270045891,nan,,,,,,,,,,
0.39340141168099885,inhale,75312.63270050813,75310.55070050013,75312.19670050645,,,,,,,,,,
nan,pause,75316.11670052151,75312.63270050813,nan,,,,,,,,,,
0.39538030962677845,inhale,75322.81370054724,75316.11670052151,75322.69670054679,,,,,,,,,,
nan,pause,75335.89070059748,75322.81370054724,nan,,,,,,,,,,
0.5126200937214713,inhale,75345.69570063514,75335.89070059748,75337.03670060188,,,,,,,,,,
nan,pause,75347.45070064189,75345.69570063514,nan,,,,,,,,,,
0.3667,inhale,75348.8357006472,75347.45070064189,75348.53670064606,,,,,,,,,,
nan,pause,75385.05970078637,75348.8357006472,nan,,,,,,,,,,
0.416698430862591,inhale,75386.9937007938,75385.05970078637,75385.86670078947,,,,,,,,,,
nan,pause,75399.06570084018,75386.9937007938,nan,,,,,,,,,,
0.7133475697895653,pause,75399.84270084316,75399.06570084018,75399.20670084072,,,,,,,,,,
nan,pause,75411.22270088688,75399.84270084316,nan,,,,,,,,,,
0.6499980434291116,pause,75415.8107009045,75411.22270088688,75411.36670088743,,,,,,,,,,
nan,pause,75422.52970093032,75415.8107009045,nan,,,,,,,,,,
0.3332996315324487,inhale,75423.82070093528,75422.52970093032,75422.86670093161,,,,,,,,,,
nan,pause,75435.41870097983,75423.82070093528,nan,,,,,,,,,,
0.3960398761061205,inhale,75437.42170098753,75435.41870097983,75436.19670098282,,,,,,,,,,
nan,pause,75447.44170102602,75437.42170098753,nan,,,,,,,,,,
0.5832968308100474,pause,75454.19570105197,75447.44170102602,75448.36670102958,,,,,,,,,,
nan,pause,75461.7247010809,75454.19570105197,nan,,,,,,,,,,
0.44115963483892523,inhale,75465.94970109712,75461.7247010809,75462.03670108209,,,,,,,,,,
nan,pause,75473.57570112642,75465.94970109712,nan,,,,,,,,,,
0.33329863123337267,pause,75474.13470112857,75473.57570112642,75473.86670112754,,,,,,,,,,
nan,pause,75484.9457011701,75474.13470112857,nan,,,,,,,,,,
0.3999980278013066,inhale,75489.28270118676,75484.9457011701,75486.36670117556,,,,,,,,,,
nan,pause,75510.18670126707,75489.28270118676,nan,,,,,,,,,,
0.310760766638787,pause,75511.03270127032,75510.18670126707,75510.69670126903,,,,,,,,,,
nan,pause,75522.23170131334,75511.03270127032,nan,,,,,,,,,,
0.44570970500867635,inhale,75523.44970131802,75522.23170131334,75522.69670131513,,,,,,,,,,
nan,pause,75547.0547014087,75523.44970131802,nan,,,,,,,,,,
