Extremum Values,Event Types,Event End Times,Event Start Times,Extremum Times,,Zelano Parameters,,,,,,,,
,,,,,,Breathing Rate,Inter-Breath Interval,Tidal Volume,Minute Ventilation,Duty Cycle,CV Duty Cycle,CV Breathing Rate,CV Breath Volumes,Inhale-Exhale Volumes
-1.3337000000000159,exhale,817.7839999999933,817.5,817.5,,0.185101595289025,5.402438582112489,1.7778965785489502,19.745489576898603,0.24601156765719775,0.22021758795994115,6.464388163113243,4.695598891012567,-0.6040710297250664
nan,pause,817.7849999999933,817.7839999999933,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.4214369692401304
0.46629538887705685,pause,818.8759999999675,817.7849999999933,817.9999999999882,,nan,nan,nan,nan,nan,nan,nan,nan,-0.6126839503582627
nan,pause,818.8769999999674,818.8759999999675,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-1.150368632360061
-1.381036165047746,exhale,819.9279999999426,818.8769999999674,819.3399999999565,,nan,nan,nan,nan,nan,nan,nan,nan,-82.05156590003864
nan,pause,819.9289999999426,819.9279999999426,nan,,nan,nan,nan,nan,nan,nan,nan,nan,22.679964084862824
0.5159450895798174,pause,821.0379999999163,819.9289999999426,820.3299999999331,,nan,nan,nan,nan,nan,nan,nan,nan,-0.5468518475006922
nan,pause,821.0389999999163,821.0379999999163,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.26478578855414625
-1.3670368887565267,exhale,822.0389999998927,821.0389999999163,821.4999999999054,,nan,nan,nan,nan,nan,nan,nan,nan,-0.27824692856349664
nan,pause,822.0399999998926,822.0389999998927,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.3511967436552955
0.49965388887702944,pause,823.2059999998651,822.0399999998926,822.4999999998818,,nan,nan,nan,nan,nan,nan,nan,nan,-0.2152087031534613
nan,pause,823.206999999865,823.2059999998651,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.11924757229117311
-1.4797953163797806,exhale,824.2789999998397,823.206999999865,823.6699999998541,,nan,nan,nan,nan,nan,nan,nan,nan,-0.20875881487177939
nan,pause,824.2799999998397,824.2789999998397,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.2212504197509219
0.46524348050447034,pause,825.5289999998101,824.2799999998397,824.6699999998305,,nan,nan,nan,nan,nan,nan,nan,nan,-0.21425013714889973
nan,pause,825.5299999998101,825.5289999998101,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.2614666058541585
-2.5443510700190473,exhale,826.5999999997848,825.5299999998101,826.1599999997952,,nan,nan,nan,nan,nan,nan,nan,nan,-0.1117468406711486
nan,pause,826.6009999997848,826.5999999997848,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.2426610492050747
0.4479573646468571,pause,828.0159999997513,826.6009999997848,827.3299999997676,,nan,nan,nan,nan,nan,nan,nan,nan,-0.19010572605492393
nan,pause,828.0169999997513,828.0159999997513,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.09067844842023681
-107.00041524813658,pause,830.4539999996937,828.0169999997513,829.9999999997044,,nan,nan,nan,nan,nan,nan,nan,nan,-0.15443619665859148
