Extremum Values,Event Types,Event End Times,Event Start Times,Extremum Times,,Zelano Parameters,,,,,,,,
,,,,,,Breathing Rate,Inter-Breath Interval,Tidal Volume,Minute Ventilation,Duty Cycle,CV Duty Cycle,CV Breathing Rate,CV Breath Volumes,Inhale-Exhale Volumes
nan,pause,4332.334000019931,4234.5,nan,,0.0442974790873001,22.574648052301825,-0.26040236969421815,-0.6921101115487811,0.056843654316251206,0.7593007906683449,7.2988271551563075,-19.537050273691904,0.28792859854898256
0.8326323689431174,inhale,4332.8300000200325,4332.334000019931,4332.67000002,,nan,nan,nan,nan,nan,nan,nan,nan,0.1589363470115964
nan,pause,4461.501000046246,4332.8300000200325,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.14797336845296377
0.979001388986257,inhale,4461.825000046312,4461.501000046246,4461.670000046281,,nan,nan,nan,nan,nan,nan,nan,nan,0.1455533726863711
nan,pause,4493.168000052698,4461.825000046312,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.3169394536840322
-0.36095756636764065,exhale,4494.45500005296,4493.168000052698,4494.330000052934,,nan,nan,nan,nan,nan,nan,nan,nan,0.5520141516154636
nan,pause,4495.667000053207,4494.45500005296,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.840218053592966
0.5062650807624319,inhale,4496.523000053381,4495.667000053207,4496.170000053309,,nan,nan,nan,nan,nan,nan,nan,nan,0.02782429909749129
nan,pause,4523.667000058911,4496.523000053381,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.2210917929263913
0.3264979890419725,inhale,4523.984000058976,4523.667000058911,4523.830000058944,,nan,nan,nan,nan,nan,nan,nan,nan,0.16949876934924735
nan,pause,4525.524000059289,4523.984000058976,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.4787566688881784
-0.3945883143215328,exhale,4526.479000059484,4525.524000059289,4526.170000059421,,nan,nan,nan,nan,nan,nan,nan,nan,0.005822861948940633
nan,pause,4526.480000059484,4526.479000059484,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.040951702256306094
0.3790807680509054,inhale,4528.055000059805,4526.480000059484,4527.340000059659,,nan,nan,nan,nan,nan,nan,nan,nan,0.03468549624003332
nan,pause,4528.056000059805,4528.055000059805,nan,,nan,nan,nan,nan,nan,nan,nan,nan,2.2364495183165465
-0.3478883140648286,exhale,4528.439000059883,4528.056000059805,4528.330000059861,,nan,nan,nan,nan,nan,nan,nan,nan,-0.5018498121727512
nan,pause,4595.243000073493,4528.439000059883,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.06019905530880226
