Extremum Values,Event Types,Event End Times,Event Start Times,Extremum Times,,Zelano Parameters,,,,,,,,
,,,,,,Breathing Rate,Inter-Breath Interval,Tidal Volume,Minute Ventilation,Duty Cycle,CV Duty Cycle,CV Breathing Rate,CV Breath Volumes,Inhale-Exhale Volumes
-1.2998999999999987,exhale,27.606700000001148,26.6667,26.6667,,0.27341180991228653,3.657486486486486,1.2028836107370822,19.73295510752712,0.35554576919382175,0.08978135183412116,0.3185287209047366,1.12370189491204,1.2431460439983693
nan,pause,28.367700000002078,27.606700000001148,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.2948498999983435
7.000099999970666,inhale,29.57170000000355,28.367700000002078,28.91670000000275,,nan,nan,nan,nan,nan,nan,nan,nan,1.3823764859980754
nan,pause,29.57270000000355,29.57170000000355,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.3380617119982734
-10.54989999992177,exhale,31.4957000000059,29.57270000000355,29.81670000000385,,nan,nan,nan,nan,nan,nan,nan,nan,1.449380732997791
nan,pause,31.77270000000624,31.4957000000059,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.0209774619985716
6.633399999992548,inhale,33.13770000000791,31.77270000000624,32.766700000007454,,nan,nan,nan,nan,nan,nan,nan,nan,1.6373929589976473
nan,pause,33.13870000000791,33.13770000000791,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.5373198269975328
-8.116599999844954,exhale,34.815700000009954,33.13870000000791,33.46670000000831,,nan,nan,nan,nan,nan,nan,nan,nan,1.4841390349976233
nan,pause,35.57770000001089,34.815700000009954,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.4121986439974625
6.366700000000002,inhale,36.818700000012406,35.57770000001089,36.5667000000121,,nan,nan,nan,nan,nan,nan,nan,nan,1.2504298499981585
nan,pause,36.8197000000124,36.818700000012406,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.6525658429971286
-7.7665999997701665,exhale,38.697700000014706,36.8197000000124,37.11670000001277,,nan,nan,nan,nan,nan,nan,nan,nan,1.7243612499974486
nan,pause,39.39770000001556,38.697700000014706,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.5260864689967462
-0.4832999999269955,pause,39.56570000001577,39.39770000001556,39.46670000001564,,nan,nan,nan,nan,nan,nan,nan,nan,1.5265350539977227
nan,pause,39.566700000015764,39.56570000001577,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.7297821999961815
6.166699999486705,inhale,40.876700000017365,39.566700000015764,40.66670000001711,,nan,nan,nan,nan,nan,nan,nan,nan,1.3552917999969631
nan,pause,40.87770000001737,40.876700000017365,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.6817395259969925
-7.099899999762132,exhale,42.60970000001949,40.87770000001737,41.26670000001784,,nan,nan,nan,nan,nan,nan,nan,nan,1.3341303999974685
nan,pause,43.37970000002042,42.60970000001949,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.6073255999972371
6.566699999711898,inhale,44.61270000002193,43.37970000002042,43.91670000002108,,nan,nan,nan,nan,nan,nan,nan,nan,1.7326842949960963
nan,pause,44.613700000021936,44.61270000002193,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.7544114249963827
-7.099899999888799,exhale,46.48970000002423,44.613700000021936,44.86670000002224,,nan,nan,nan,nan,nan,nan,nan,nan,1.9212297729959644
nan,pause,46.74170000002454,46.48970000002423,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.3438051929965664
6.383399999982786,inhale,48.24770000002637,46.74170000002454,47.81670000002585,,nan,nan,nan,nan,nan,nan,nan,nan,4.028806740967113
nan,pause,48.248700000026375,48.24770000002637,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.26178997199774934
-7.283299999830102,exhale,50.38670000002899,48.248700000026375,48.616700000026825,,nan,nan,nan,nan,nan,nan,nan,nan,0.7192889999983332
nan,pause,50.5627000000292,50.38670000002899,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.422125942997361
6.166699999989898,inhale,51.86270000003079,50.5627000000292,51.56670000003043,,nan,nan,nan,nan,nan,nan,nan,nan,1.161853224997881
nan,pause,51.86370000003079,51.86270000003079,nan,,nan,nan,nan,nan,nan,nan,nan,nan,1.2550381749967126
-6.466599999719008,exhale,53.59870000003291,51.86370000003079,52.216700000031224,,nan,nan,nan,nan,nan,nan,nan,nan,1.1513270199967574
nan,pause,54.39070000003388,53.59870000003291,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.9052474959981658
6.666699999597229,inhale,55.67570000003545,54.39070000003388,54.916700000034524,,nan,nan,nan,nan,nan,nan,nan,nan,1.5049326679965516
