Extremum Values,Event Types,Event End Times,Event Start Times,Extremum Times,,Zelano Parameters,,,,,,,,
,,,,,,Breathing Rate,Inter-Breath Interval,Tidal Volume,Minute Ventilation,Duty Cycle,CV Duty Cycle,CV Breathing Rate,CV Breath Volumes,Inhale-Exhale Volumes
nan,pause,75198.22070006859,75180.3667,nan,,0.033947436167032705,29.457305555555553,0.045795198008747054,0.09327777366951384,0.03301067042847756,0.7402311747640354,0.6905664031190808,1.4869690505381312,0.1519157165634143
-0.36649988992458143,exhale,75198.57970006997,75198.22070006859,75198.36670006915,,nan,nan,nan,nan,nan,nan,nan,nan,0.4973489667884872
nan,pause,75198.58070006997,75198.57970006997,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.23712422046075513
0.46019992954159994,inhale,75199.25270007255,75198.58070006997,75198.70670007046,,nan,nan,nan,nan,nan,nan,nan,nan,0.057901072147581924
nan,pause,75221.90870015959,75199.25270007255,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.6743240914879421
0.4459098151787885,inhale,75222.82770016312,75221.90870015959,75222.69670016262,,nan,nan,nan,nan,nan,nan,nan,nan,0.20509086677998156
nan,pause,75247.54270025807,75222.82770016312,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.11243186248311535
0.6883151216792409,pause,75248.54370026191,75247.54270025807,75248.02670025993,,nan,nan,nan,nan,nan,nan,nan,nan,0.11081060918045048
nan,pause,75248.54470026192,75248.54370026191,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.056344925074491126
-0.36649960224121797,exhale,75249.61570026603,75248.54470026192,75249.36670026508,,nan,nan,nan,nan,nan,nan,nan,nan,0.029935885802270634
nan,pause,75261.72070031254,75249.61570026603,nan,,nan,nan,nan,nan,nan,nan,nan,nan,0.25553974932906093
0.36689960838778574,inhale,75262.38470031509,75261.72070031254,75261.8667003131,,nan,nan,nan,nan,nan,nan,nan,nan,0.15877571571718177
nan,pause,75297.01570044813,75262.38470031509,nan,,nan,nan,nan,nan,nan,nan,nan,nan,-0.06879297123612563
-0.33309907019450263,pause,75297.61570045043,75297.01570044813,75297.36670044948,,nan,nan,nan,nan,nan,nan,nan,nan,0.005852019970695177
