sample_index,time,pressure
789675,31587.0,-0.0002721278057821
789676,31587.04,-0.0002768425802401
789677,31587.08,-0.0002799426831156
789678,31587.12,-0.0002753489270717
789679,31587.16,-0.0002674990042903
789680,31587.2,-0.0002543893969385
789681,31587.24,-0.0002363726349859
789682,31587.28,-0.000213524074003
789683,31587.32,-0.000190793874741
789684,31587.36,-0.0001710355453269
789685,31587.4,-0.0001522836786723
789686,31587.44,-0.0001390766407271
789687,31587.48,-0.0001355956898512
789688,31587.52,-0.0001346130022822
789689,31587.56,-0.0001283308245741
789690,31587.6,-0.0001286505006248
789691,31587.64,-0.0001427452909448
789692,31587.68,-0.0001470066214555
789693,31587.72,-0.0001399788258635
789694,31587.76,-0.0001376571573807
789695,31587.8,-0.000138613180107
789696,31587.84,-0.0001444591880034
789697,31587.88,-0.0001611103378721
789698,31587.92,-0.0001750994045088
789699,31587.96,-0.0001814986778484
789700,31588.0,-0.0001882088535851
789701,31588.04,-0.0001960736903901
789702,31588.08,-0.0002004422569454
789703,31588.12,-0.0002076799959351
789704,31588.16,-0.0002123582477144
789705,31588.2,-0.0002191460265045
789706,31588.24,-0.0002263338814625
789707,31588.28,-0.0002337994476333
789708,31588.32,-0.0002441151959711
789709,31588.36,-0.0002523002751879
789710,31588.4,-0.0002529581895664
789711,31588.44,-0.0002549813067385
789712,31588.48,-0.0002636542200185
789713,31588.52,-0.0002702681771797
789714,31588.56,-0.000278942553645
789715,31588.6,-0.0002900003555351
789716,31588.64,-0.0003128037497163
789717,31588.68,-0.0003442923241961
789718,31588.72,-0.0003795617178312
789719,31588.76,-0.0004136563887921
789720,31588.8,-0.0004358784727897
789721,31588.84,-0.0004506167487241
789722,31588.88,-0.0004656623676277
789723,31588.92,-0.0004693907489614
789724,31588.96,-0.0004613073054523
789725,31589.0,-0.0004429424483656
789726,31589.04,-0.0004156255739226
789727,31589.08,-0.00040176051533
789728,31589.12,-0.0004181358063215
789729,31589.16,-0.0004374606365785
789730,31589.2,-0.0004360109935714
789731,31589.24,-0.0004187522492688
789732,31589.28,-0.0003835799317554
789733,31589.32,-0.0003568079907541
789734,31589.36,-0.0003367598072811
789735,31589.4,-0.0003206229878336
789736,31589.44,-0.0003129201401223
789737,31589.48,-0.0003124635855895
789738,31589.52,-0.0003136941480873
789739,31589.56,-0.0003171692467465
789740,31589.6,-0.0003195419698217
789741,31589.64,-0.0003159096361118
789742,31589.68,-0.0003071110745197
789743,31589.72,-0.0002936554092787
789744,31589.76,-0.000281680384909
789745,31589.8,-0.0002781477938573
789746,31589.84,-0.0002801689974912
789747,31589.88,-0.0002810588994132
789748,31589.92,-0.0002783773753879
789749,31589.96,-0.0002753441515638
789750,31590.0,-0.0002747234503235
789751,31590.04,-0.0002747320580349
789752,31590.08,-0.000273726093592
789753,31590.12,-0.0002700302846986
789754,31590.16,-0.0002690817350041
789755,31590.2,-0.0002664165147289
789756,31590.24,-0.0002539085032204
