sample_index,time,pressure
774300,30972.0,-0.0002614402770996
774301,30972.04,-0.0002565177612304
774302,30972.08,-0.0002526891479492
774303,30972.12,-0.0002536007232666
774304,30972.16,-0.0002543299865722
774305,30972.2,-0.0002526891479492
774306,30972.24,-0.0002514129486083
774307,30972.28,-0.0002539653625488
774308,30972.32,-0.000256153137207
774309,30972.36,-0.0002570647277832
774310,30972.4,-0.0002557885131835
774311,30972.44,-0.000256153137207
774312,30972.48,-0.000262169555664
774313,30972.52,-0.0002767547912597
774314,30972.56,-0.0002900638122558
774315,30972.6,-0.0002999088439941
774316,30972.64,-0.0003088422851562
774317,30972.68,-0.0003141294250488
774318,30972.72,-0.0003181403808593
774319,30972.76,-0.000322333618164
774320,30972.8,-0.0003272561340332
774321,30972.84,-0.0003319963378906
774322,30972.88,-0.0003349133911132
774323,30972.92,-0.0003361896057128
774324,30972.96,-0.0003394712829589
774325,30973.0,-0.0003432998962402
774326,30973.04,-0.000346763885498
774327,30973.08,-0.0003500455627441
774328,30973.12,-0.0003505925292968
774329,30973.16,-0.0003460346374511
774330,30973.2,-0.000347128540039
774331,30973.24,-0.0003538742065429
774332,30973.28,-0.0003659070129394
774333,30973.32,-0.0003741112060546
774334,30973.36,-0.0003701002807617
774335,30973.4,-0.0003604375610351
774336,30973.44,-0.0003551504211425
774337,30973.48,-0.0003544211425781
774338,30973.52,-0.0003504102172851
774339,30973.56,-0.0003453053588867
774340,30973.6,-0.0003374658203125
774341,30973.64,-0.0003392889709472
774342,30973.68,-0.0003416590576171
774343,30973.72,-0.0003403828430175
774344,30973.76,-0.0003496809387207
774345,30973.8,-0.000365542388916
774346,30973.84,-0.0003804922485351
774347,30973.88,-0.0003859617004394
774348,30973.92,-0.0003854147644042
774349,30973.96,-0.0003823153991699
774350,30974.0,-0.0003766636352539
774351,30974.04,-0.0003739288940429
774352,30974.08,-0.0003713764648437
774353,30974.12,-0.0003675478515625
774354,30974.16,-0.0003639015502929
774355,30974.2,-0.0003593436584472
774356,30974.24,-0.0003566089172363
774357,30974.28,-0.000357155883789
774358,30974.32,-0.0003542388305664
774359,30974.36,-0.000345487701416
774360,30974.4,-0.0003309024658203
774361,30974.44,-0.0003252506713867
774362,30974.48,-0.0003154056396484
774363,30974.52,-0.0003093892517089
774364,30974.56,-0.0002913400268554
774365,30974.6,-0.0002607110290527
774366,30974.64,-0.0002404740142822
774367,30974.68,-0.0002244302673339
774368,30974.72,-0.0002045578765869
774369,30974.76,-0.0001788514099121
774370,30974.8,-0.0001553327178955
774371,30974.84,-0.0001396535949707
774372,30974.88,-0.0001234275283813
774373,30974.92,-0.0001020966262817
774374,30974.96,-8.094803619384765e-05
774375,30975.0,-7.201458740234374e-05
774376,30975.04,-7.146763610839843e-05
774377,30975.08,-7.784867858886719e-05
774378,30975.12,-8.204193115234374e-05
774379,30975.16,-8.988149261474609e-05
774380,30975.2,-9.99088439941406e-05
774381,30975.24,-0.0001084776687622
774382,30975.28,-0.0001152233352661
774383,30975.32,-0.0001226982650756
774384,30975.36,-0.0001323609771728
774385,30975.4,-0.0001391066589355
774386,30975.44,-0.0001453053741455
774387,30975.48,-0.0001515041046142
774388,30975.52,-0.000157155883789
774389,30975.56,-0.0001639015502929
774390,30975.6,-0.0001759343566894
774391,30975.64,-0.0001888787536621
774392,30975.68,-0.0001941659088134
774393,30975.72,-0.000193254333496
774394,30975.76,-0.0001907019195556
774395,30975.8,-0.000191613494873
774396,30975.84,-0.0001967183227539
774397,30975.88,-0.0002023701019287
774398,30975.92,-0.0002061987152099
774399,30975.96,-0.0002134913330078
774400,30976.0,-0.0002220601654052
774401,30976.04,-0.0002278942565917
774402,30976.08,-0.0002288058319091
774403,30976.12,-0.0002304466705322
774404,30976.16,-0.0002362807617187
774405,30976.2,-0.0002435733795166
774406,30976.24,-0.0002475843200683
774407,30976.28,-0.0002488605194091
774408,30976.32,-0.0002495897827148
774409,30976.36,-0.000249954421997
774410,30976.4,-0.0002501367340087
774411,30976.44,-0.0002503190460205
774412,30976.48,-0.0002515952606201
774413,30976.52,-0.0002537830352783
774414,30976.56,-0.0002537830352783
774415,30976.6,-0.0002525068359375
774416,30976.64,-0.0002530537872314
774417,30976.68,-0.0002534184112548
774418,30976.72,-0.0002546946258544
774419,30976.76,-0.0002543299865722
774420,30976.8,-0.0002539653625488
774421,30976.84,-0.0002563354492187
774422,30976.88,-0.0002599817504882
774423,30976.92,-0.0002596171264648
774424,30976.96,-0.0002548769378662
774425,30977.0,-0.0002515952606201
774426,30977.04,-0.0002510483093261
774427,30977.08,-0.0002528714599609
774428,30977.12,-0.0002519598846435
774429,30977.16,-0.000249954421997
774430,30977.2,-0.0002514129486083
774431,30977.24,-0.0002550592498779
774432,30977.28,-0.000256153137207
774433,30977.32,-0.0002546946258544
774434,30977.36,-0.0002530537872314
774435,30977.4,-0.0002554238739013
774436,30977.44,-0.0002596171264648
774437,30977.48,-0.0002599817504882
774438,30977.52,-0.0002587055664062
774439,30977.56,-0.0002583409118652
774440,30977.6,-0.00025779397583
774441,30977.64,-0.0002568824157714
774442,30977.68,-0.0002572470397949
774443,30977.72,-0.0002585232543945
774444,30977.76,-0.0002587055664062
774445,30977.8,-0.00025779397583
774446,30977.84,-0.0002572470397949
774447,30977.88,-0.0002572470397949
774448,30977.92,-0.00025779397583
774449,30977.96,-0.0002576116638183
774450,30978.0,-0.0002585232543945
774451,30978.04,-0.0002574293518066
774452,30978.08,-0.0002554238739013
774453,30978.12,-0.0002581585998535
774454,30978.16,-0.0002616225891113
774455,30978.2,-0.0002643573303222
774456,30978.24,-0.0002596171264648
774457,30978.28,-0.0002552415618896
774458,30978.32,-0.0002537830352783
774459,30978.36,-0.0002556062011718
774460,30978.4,-0.0002548769378662
774461,30978.44,-0.0002523245239257
774462,30978.48,-0.0002526891479492
774463,30978.52,-0.0002563354492187
774464,30978.56,-0.0002579762878417
774465,30978.6,-0.0002574293518066
774466,30978.64,-0.0002541476745605
774467,30978.68,-0.0002552415618896
774468,30978.72,-0.0002594348144531
774469,30978.76,-0.0002616225891113
774470,30978.8,-0.0002612579650878
774471,30978.84,-0.0002607110290527
774472,30978.88,-0.0002590701904296
774473,30978.92,-0.0002585232543945
774474,30978.96,-0.0002574293518066
774475,30979.0,-0.0002594348144531
774476,30979.04,-0.0002599817504882
774477,30979.08,-0.0002594348144531
774478,30979.12,-0.0002587055664062
774479,30979.16,-0.0002585232543945
774480,30979.2,-0.0002581585998535
774481,30979.24,-0.0002599817504882
774482,30979.28,-0.0002619872436523
774483,30979.32,-0.0002619872436523
774484,30979.36,-0.0002650866088867
774485,30979.4,-0.0002820419311523
774486,30979.44,-0.0003035551452636
774487,30979.48,-0.0003164995422363
774488,30979.52,-0.0003144940795898
774489,30979.56,-0.0003112124023437
774490,30979.6,-0.0003175934448242
774491,30979.64,-0.0003243391113281
774492,30979.68,-0.0003281677246093
774493,30979.72,-0.0003345487670898
774494,30979.76,-0.0003418413696289
774495,30979.8,-0.0003546034545898
774496,30979.84,-0.0003631722717285
774497,30979.88,-0.0003679124755859
774498,30979.92,-0.0003737465820312
774499,30979.96,-0.0003859617004394
774500,30980.0,-0.0003987237854003
774501,30980.04,-0.0004021877746582
774502,30980.08,-0.0004069279785156
774503,30980.12,-0.0004094804077148
774504,30980.16,-0.0004094804077148
774505,30980.2,-0.0004071102905273
774506,30980.24,-0.0004036463012695
774507,30980.28,-0.0004025523986816
774508,30980.32,-0.0004040109252929
774509,30980.36,-0.000406016418457
774510,30980.4,-0.0004111212463378
774511,30980.44,-0.0004158614501953
774512,30980.48,-0.0004206016235351
774513,30980.52,-0.0004191431274414
774514,30980.56,-0.0004103919677734
774515,30980.6,-0.0004105742797851
774516,30980.64,-0.0004091157531738
774517,30980.68,-0.0004142206115722
774518,30980.72,-0.0004071102905273
774519,30980.76,-0.0003859617004394
774520,30980.8,-0.0003682771301269
774521,30980.84,-0.0003648131103515
774522,30980.88,-0.0003651777648925
774523,30980.92,-0.0003524156799316
