sample_index,time,pressure
688175,27527.0,-7.21889685046366e-05
688176,27527.04,-7.311059810913227e-05
688177,27527.08,-6.766132177417148e-05
688178,27527.12,-6.275995246726402e-05
688179,27527.16,-6.161748426848458e-05
688180,27527.2,-5.977913568114857e-05
688181,27527.24,-5.493435629654832e-05
688182,27527.28,-4.912377258836876e-05
688183,27527.32,-4.1565266738949714e-05
688184,27527.36,-3.499784750236328e-05
688185,27527.4,-3.0246945299963616e-05
688186,27527.44,-2.9031384117556048e-05
688187,27527.48,-2.8442585445929467e-05
688188,27527.52,-2.95823183314868e-05
688189,27527.56,-2.893641328621835e-05
688190,27527.6,-2.88910312630982e-05
688191,27527.64,-2.750956516243825e-05
688192,27527.68,-2.8710170363133863e-05
688193,27527.72,-3.490375663221721e-05
688194,27527.76,-4.0051364557538745e-05
688195,27527.8,-3.5855738576001114e-05
688196,27527.84,-3.1348876765238365e-05
688197,27527.88,-2.555565565941937e-05
688198,27527.92,-1.91995449325796e-05
688199,27527.96,-2.261079453086045e-05
688200,27528.0,-3.2349757646914457e-05
688201,27528.04,-4.180009320786151e-05
688202,27528.08,-4.853103354040635e-05
688203,27528.12,-6.138360958444881e-05
688204,27528.16,-7.583163728287091e-05
688205,27528.2,-9.167476312167428e-05
688206,27528.24,-0.000105453294265
688207,27528.28,-0.0001137748673125
688208,27528.32,-0.0001174990807896
688209,27528.36,-0.0001217135213718
688210,27528.4,-0.0001239860738956
688211,27528.44,-0.0001251155166119
688212,27528.48,-0.000126342342344
688213,27528.52,-0.0001300242499876
688214,27528.56,-0.0001344243057718
688215,27528.6,-0.0001389342191589
688216,27528.64,-0.0001423615821547
688217,27528.68,-0.0001441639083431
688218,27528.72,-0.0001434534057697
688219,27528.76,-0.0001438570307221
688220,27528.8,-0.0001442016170707
688221,27528.84,-0.0001439365690479
688222,27528.88,-0.0001401329184054
688223,27528.92,-0.0001355560804491
688224,27528.96,-0.0001305189163632
688225,27529.0,-0.0001295160730669
688226,27529.04,-0.0001321302206827
688227,27529.08,-0.0001346972268968
688228,27529.12,-0.0001354498431467
688229,27529.16,-0.0001355524783217
688230,27529.2,-0.0001375246994656
688231,27529.24,-0.0001359277749175
688232,27529.28,-0.0001336468422112
688233,27529.32,-0.0001315831617308
688234,27529.36,-0.0001303143644017
688235,27529.4,-0.000127454793387
688236,27529.44,-0.0001247175569386
688237,27529.48,-0.0001213266023336
688238,27529.52,-0.0001176454660219
688239,27529.56,-0.0001143397865756
688240,27529.6,-0.0001119995958475
688241,27529.64,-0.0001093148686779
688242,27529.68,-0.0001075494225746
688243,27529.72,-0.0001069254141553
688244,27529.76,-0.0001070691479703
688245,27529.8,-0.000105813403504
688246,27529.84,-0.0001037135466783
688247,27529.88,-0.0001020999199847
688248,27529.92,-0.0001012593100027
688249,27529.96,-0.0001026254169891
688250,27530.0,-0.00010344663491
688251,27530.04,-0.0001039347907197
