sample_index,time,pressure
714200,28568.0,-0.0002807657165527
714201,28568.04,-0.0002845943298339
714202,28568.08,-0.0002873290710449
714203,28568.12,-0.0002804010925292
714204,28568.16,-0.0002742023620605
714205,28568.2,-0.0002738377380371
714206,28568.24,-0.0002723792114257
714207,28568.28,-0.0002687329101562
714208,28568.32,-0.0002659981689453
714209,28568.36,-0.0002703737487792
714210,28568.4,-0.0002783956298828
714211,28568.44,-0.0002844120178222
714212,28568.48,-0.0002913400268554
714213,28568.52,-0.0003028258972167
714214,28568.56,-0.0003205104675292
714215,28568.6,-0.0003380127563476
714216,28568.64,-0.0003518687133789
714217,28568.68,-0.0003662716369628
714218,28568.72,-0.0003877848510742
714219,28568.76,-0.0004034639892578
714220,28568.8,-0.0004114858703613
714221,28568.84,-0.0004151321716308
714222,28568.88,-0.0004202369995117
714223,28568.92,-0.0004229717407226
714224,28568.96,-0.0004226071166992
714225,28569.0,-0.000416043762207
714226,28569.04,-0.000417319946289
714227,28569.08,-0.0004218778381347
714228,28569.12,-0.0004329990844726
714229,28569.16,-0.0004390155029296
714230,28569.2,-0.0004435733642578
714231,28569.24,-0.000452142211914
714232,28569.28,-0.0004659981689453
714233,28569.32,-0.0004763901367187
714234,28569.36,-0.000480583404541
714235,28569.4,-0.0004858705444335
714236,28569.44,-0.0004951686401367
714237,28569.48,-0.0004977210388183
714238,28569.52,-0.0004993618774414
714239,28569.56,-0.0004968094787597
714240,28569.6,-0.0004802187805175
714241,28569.64,-0.0004681859436035
714242,28569.68,-0.0004612579650878
714243,28569.72,-0.000453418395996
714244,28569.76,-0.0004413855895996
714245,28569.8,-0.0004322698364257
714246,28569.84,-0.0004264357299804
714247,28569.88,-0.0004131267089843
714248,28569.92,-0.0004020054626464
714249,28569.96,-0.0003998176879882
714250,28570.0,-0.0004103919677734
714251,28570.04,-0.0004273473205566
714252,28570.08,-0.0004326344604492
714253,28570.12,-0.000433363708496
714254,28570.16,-0.0004368276977539
714255,28570.2,-0.0004495897827148
714256,28570.24,-0.0004483135681152
714257,28570.28,-0.0004470373840332
714258,28570.32,-0.0004320874938964
714259,28570.36,-0.0003850501403808
714260,28570.4,-0.0003299908752441
714261,28570.44,-0.0002769371032714
714262,28570.48,-0.00023391065979
714263,28570.52,-0.0001914311676025
714264,28570.56,-0.0001584320831298
714265,28570.6,-0.000131084777832
714266,28570.64,-9.334548950195313e-05
714267,28570.68,-5.305378341674805e-05
714268,28570.72,-1.494986343383789e-05
714269,28570.76,7.110300540924072e-06
714270,28570.8,2.680036354064941e-05
714271,28570.84,4.721968841552734e-05
714272,28570.88,5.578851318359375e-05
714273,28570.92,6.344575881958007e-05
