sample_index,time,pressure
689025,27561.0,0.0002924338989257
689026,27561.04,0.0002964448547363
689027,27561.08,0.0002831358337402
689028,27561.12,0.0002433910675048
689029,27561.16,0.0002058340911865
689030,27561.2,0.0001670009155273
689031,27561.24,0.0001247037353515
689032,27561.28,8.331813812255859e-05
689033,27561.32,5.578851318359375e-05
689034,27561.36,4.339106750488281e-05
689035,27561.4,2.0419324874877927e-05
689036,27561.44,-1.257976245880127e-05
689037,27561.48,-5.086599731445312e-05
689038,27561.52,-8.131266784667969e-05
689039,27561.56,-0.0001077484054565
689040,27561.6,-0.0001312670898437
689041,27561.64,-0.0001518687286376
689042,27561.68,-0.0001598906097412
689043,27561.72,-0.0001808568878173
689044,27561.76,-0.0002085688171386
689045,27561.8,-0.0002320875091552
689046,27561.84,-0.0002379216003417
689047,27561.88,-0.0002344576110839
689048,27561.92,-0.0002348222351074
689049,27561.96,-0.0002393801269531
689050,27562.0,-0.0002433910675048
689051,27562.04,-0.0002428441162109
689052,27562.08,-0.0002475843200683
689053,27562.12,-0.0002545122985839
689054,27562.16,-0.0002568824157714
689055,27562.2,-0.0002592525024414
689056,27562.24,-0.0002581585998535
689057,27562.28,-0.0002630811157226
689058,27562.32,-0.0002714676208496
689059,27562.36,-0.000276207824707
689060,27562.4,-0.00027784866333
689061,27562.44,-0.0002769371032714
689062,27562.48,-0.0002760255126953
689063,27562.52,-0.000276572479248
689064,27562.56,-0.000276207824707
689065,27562.6,-0.0002769371032714
689066,27562.64,-0.0002771194152832
689067,27562.68,-0.0002771194152832
689068,27562.72,-0.0002773017272949
689069,27562.76,-0.0002769371032714
689070,27562.8,-0.0002774840393066
689071,27562.84,-0.0002769371032714
689072,27562.88,-0.0002774840393066
689073,27562.92,-0.0002769371032714
689074,27562.96,-0.0002774840393066
689075,27563.0,-0.0002780309753417
689076,27563.04,-0.000276207824707
689077,27563.08,-0.0002696444702148
689078,27563.12,-0.0002754785766601
689079,27563.16,-0.0002860528564453
689080,27563.2,-0.000290610748291
689081,27563.24,-0.0002816773071289
689082,27563.28,-0.0002758432006835
689083,27563.32,-0.0002731084594726
689084,27563.36,-0.0002738377380371
689085,27563.4,-0.0002714676208496
689086,27563.44,-0.0002670920715332
689087,27563.48,-0.0002694621582031
689088,27563.52,-0.0002742023620605
689089,27563.56,-0.0002734731140136
689090,27563.6,-0.0002743846740722
689091,27563.64,-0.0002700091247558
689092,27563.68,-0.0002732908020019
689093,27563.72,-0.0002789425659179
689094,27563.76,-0.000282224243164
689095,27563.8,-0.0002814949951171
689096,27563.84,-0.000280583404541
689097,27563.88,-0.0002796718139648
689098,27563.92,-0.0002793071899414
689099,27563.96,-0.0002787602539062
689100,27564.0,-0.0002798541564941
689101,27564.04,-0.0002785779418945
689102,27564.08,-0.0002776663513183
689103,27564.12,-0.0002785779418945
689104,27564.16,-0.0002796718139648
689105,27564.2,-0.0002774840393066
689106,27564.24,-0.0002747492980957
689107,27564.28,-0.0002783956298828
689108,27564.32,-0.0002886052856445
689109,27564.36,-0.0002931631774902
689110,27564.4,-0.0002829534912109
689111,27564.44,-0.0002773017272949
689112,27564.48,-0.0002756608886718
689113,27564.52,-0.0002760255126953
689114,27564.56,-0.0002723792114257
689115,27564.6,-0.0002701914367675
689116,27564.64,-0.000276207824707
689117,27564.68,-0.0002887875976562
689118,27564.72,-0.0003086599731445
689119,27564.76,-0.0003341841430664
689120,27564.8,-0.0003626253356933
689121,27564.84,-0.0004043755798339
689122,27564.88,-0.000451777557373
689123,27564.92,-0.0004855059204101
689124,27564.96,-0.0005084776611328
689125,27565.0,-0.000525068359375
689126,27565.04,-0.0005392889404296
689127,27565.08,-0.0005567912597656
689128,27565.12,-0.0005788513793945
689129,27565.16,-0.0005848677978515
689130,27565.2,-0.0005702825927734
689131,27565.24,-0.000567183227539
689132,27565.28,-0.0005766636352539
689133,27565.32,-0.0005837739257812
689134,27565.36,-0.0005828623657226
689135,27565.4,-0.0005753873901367
689136,27565.44,-0.000561166809082
689137,27565.48,-0.0005551503906249
689138,27565.52,-0.0005487693481445
689139,27565.56,-0.0005381950683593
689140,27565.6,-0.0005181403808593
689141,27565.64,-0.0005048313598632
689142,27565.68,-0.0004997265319824
689143,27565.72,-0.0004929808654785
689144,27565.76,-0.0004904284362792
689145,27565.8,-0.0005064721984863
689146,27565.84,-0.0005841385498046
689147,27565.88,-0.0006428441162109
689148,27565.92,-0.0006619872436523
689149,27565.96,-0.0006570646972656
689150,27566.0,-0.0006350045776367
689151,27566.04,-0.0006280765380859
689152,27566.08,-0.0006138559570312
