sample_index,time,pressure
774475,30979.0,-0.000328983810738
774476,30979.04,-0.0003342027492537
774477,30979.08,-0.0003277226760818
774478,30979.12,-0.0003242997773817
774479,30979.16,-0.0003277356708921
774480,30979.2,-0.0003204406758985
774481,30979.24,-0.000304631285155
774482,30979.28,-0.0002879875186871
774483,30979.32,-0.0002704394797237
774484,30979.36,-0.0002540693245556
774485,30979.4,-0.0002397138480847
774486,30979.44,-0.00022800647184
774487,30979.48,-0.0002177227510868
774488,30979.52,-0.0002069448558871
774489,30979.56,-0.0001944835034716
774490,30979.6,-0.0001833515778543
774491,30979.64,-0.0001726477345197
774492,30979.68,-0.0001607213195077
774493,30979.72,-0.0001503296997721
774494,30979.76,-0.0001426766214143
774495,30979.8,-0.0001369484776761
774496,30979.84,-0.0001294483824222
774497,30979.88,-0.0001109623726109
774498,30979.92,-9.997844733325437e-05
774499,30979.96,-0.0001054033186409
774500,30980.0,-0.0001154051111123
774501,30980.04,-0.0001123493031283
774502,30980.08,-0.0001054750197133
774503,30980.12,-9.95524873554617e-05
774504,30980.16,-0.0001014118597142
774505,30980.2,-0.0001054764082334
774506,30980.24,-0.0001058510412169
774507,30980.28,-0.0001058937535359
774508,30980.32,-0.0001016978062884
774509,30980.36,-9.969486961804053e-05
774510,30980.4,-9.72480276843766e-05
774511,30980.44,-9.404815732707536e-05
774512,30980.48,-8.850740212713266e-05
774513,30980.52,-8.416089682035417e-05
774514,30980.56,-8.27007520220042e-05
774515,30980.6,-8.168897040743742e-05
774516,30980.64,-8.10751144537808e-05
774517,30980.68,-8.1129026745103e-05
774518,30980.72,-8.055611372076861e-05
774519,30980.76,-7.977110723400833e-05
774520,30980.8,-7.911164336361967e-05
774521,30980.84,-7.912324220296269e-05
774522,30980.88,-7.879707740083014e-05
774523,30980.92,-7.874181103277188e-05
774524,30980.96,-7.87676975224482e-05
774525,30981.0,-7.898183814798307e-05
774526,30981.04,-7.889177986560249e-05
774527,30981.08,-7.044084979301105e-05
774528,30981.12,-6.571722762792689e-05
774529,30981.16,-7.601538861314981e-05
774530,30981.2,-8.479493166998709e-05
774531,30981.24,-8.356843018610036e-05
774532,30981.28,-7.947474582403712e-05
774533,30981.32,-7.757711235520352e-05
774534,30981.36,-8.064533450353251e-05
774535,30981.4,-8.489516531157416e-05
774536,30981.44,-8.561554154412168e-05
774537,30981.48,-8.576342897134145e-05
774538,30981.52,-8.365067871206202e-05
774539,30981.56,-8.396835232789123e-05
774540,30981.6,-8.359117347712983e-05
774541,30981.64,-8.233778968809474e-05
774542,30981.68,-7.910854515005829e-05
774543,30981.72,-7.734710831529426e-05
774544,30981.76,-7.735091148707646e-05
774545,30981.8,-7.697116712325071e-05
774546,30981.84,-7.650684090179396e-05
774547,30981.88,-7.688054428067559e-05
774548,30981.92,-7.66002968914364e-05
774549,30981.96,-7.65462905417664e-05
774550,30982.0,-7.630724270757398e-05
774551,30982.04,-7.617496432554047e-05
774552,30982.08,-7.563269363557755e-05
774553,30982.12,-7.678334746042502e-05
774554,30982.16,-7.730401124315558e-05
774555,30982.2,-7.816485950823103e-05
774556,30982.24,-7.446375823570406e-05
774557,30982.28,-6.349317118449625e-05
774558,30982.32,-6.659331563740092e-05
774559,30982.36,-7.960317152733575e-05
774560,30982.4,-8.341856887844176e-05
774561,30982.44,-7.974420122617793e-05
774562,30982.48,-7.680895671560001e-05
774563,30982.52,-7.746361592718511e-05
774564,30982.56,-8.20784448630396e-05
774565,30982.6,-8.375541211697165e-05
774566,30982.64,-8.340391788510278e-05
774567,30982.68,-8.02957065706039e-05
774568,30982.72,-7.680447605019161e-05
774569,30982.76,-7.248057410776003e-05
774570,30982.8,-6.259624541958064e-05
774571,30982.84,-4.9441056056822687e-05
774572,30982.88,-3.2657755837480924e-05
774573,30982.92,-1.712246704688393e-05
774574,30982.96,-4.910947443677612e-06
774575,30983.0,3.523973983852638e-06
774576,30983.04,9.678522933270916e-06
774577,30983.08,1.5675277753905685e-05
774578,30983.12,2.453383634616652e-05
774579,30983.16,3.315683652809876e-05
774580,30983.2,3.8198749360214745e-05
