sample_index,time,pressure
780750,31230.0,-0.0003072014465332
780751,31230.04,-0.0003017319946289
780752,31230.08,-0.0002968094787597
780753,31230.12,-0.0003000911560058
780754,31230.16,-0.0003101184997558
780755,31230.2,-0.0003181403808593
780756,31230.24,-0.0003217866821289
780757,31230.28,-0.0003214220581054
780758,31230.32,-0.000318322692871
780759,31230.36,-0.0003144940795898
780760,31230.4,-0.0003097538757324
780761,31230.44,-0.0002997265319824
780762,31230.48,-0.0002794895019531
780763,31230.52,-0.0002572470397949
780764,31230.56,-0.0002468550567626
780765,31230.6,-0.000239927078247
780766,31230.64,-0.0002340929718017
780767,31230.68,-0.0002273473052978
780768,31230.72,-0.0002182315368652
780769,31230.76,-0.000209480392456
780770,31230.8,-0.0002051048278808
780771,31230.84,-0.0002014585266113
780772,31230.88,-0.0001998176879882
780773,31230.92,-0.0001983591613769
780774,31230.96,-0.0001990884246826
780775,31231.0,-0.0001996353607177
780776,31231.04,-0.0001985414733886
780777,31231.08,-0.0001956244354248
780778,31231.12,-0.0001958067474365
780779,31231.16,-0.0001969006347656
780780,31231.2,-0.0002007292633056
780781,31231.24,-0.0002049225158691
780782,31231.28,-0.0002098450317382
780783,31231.32,-0.0002131267089843
780784,31231.36,-0.0002162260742187
780785,31231.4,-0.0002184138488769
780786,31231.44,-0.0002207839508056
780787,31231.48,-0.0002231540527343
780788,31231.52,-0.0002258887786865
780789,31231.56,-0.0002266180419921
780790,31231.6,-0.0002298997192382
780791,31231.64,-0.0002346399230957
780792,31231.68,-0.0002381039123535
780793,31231.72,-0.0002395624389648
780794,31231.76,-0.0002404740142822
780795,31231.8,-0.0002404740142822
780796,31231.84,-0.0002424794921875
780797,31231.88,-0.0002435733795166
780798,31231.92,-0.0002448495941162
780799,31231.96,-0.0002452142181396
780800,31232.0,-0.0002475843200683
780801,31232.04,-0.0002486782073974
780802,31232.08,-0.0002472196807861
780803,31232.12,-0.0002475843200683
780804,31232.16,-0.0002484958953857
780805,31232.2,-0.0002514129486083
780806,31232.24,-0.0002532360992431
780807,31232.28,-0.0002543299865722
780808,31232.32,-0.0002541476745605
780809,31232.36,-0.0002543299865722
780810,31232.4,-0.0002541476745605
780811,31232.44,-0.0002545122985839
780812,31232.48,-0.0002548769378662
780813,31232.52,-0.0002541476745605
780814,31232.56,-0.0002552415618896
780815,31232.6,-0.0002550592498779
780816,31232.64,-0.0002548769378662
780817,31232.68,-0.0002557885131835
780818,31232.72,-0.0002559708251953
780819,31232.76,-0.0002563354492187
780820,31232.8,-0.0002554238739013
780821,31232.84,-0.0002543299865722
780822,31232.88,-0.0002557885131835
780823,31232.92,-0.0002587055664062
780824,31232.96,-0.0002610756530761
780825,31233.0,-0.0002579762878417
780826,31233.04,-0.0002563354492187
780827,31233.08,-0.0002552415618896
780828,31233.12,-0.0002554238739013
780829,31233.16,-0.0002556062011718
780830,31233.2,-0.0002543299865722
780831,31233.24,-0.0002548769378662
780832,31233.28,-0.0002563354492187
780833,31233.32,-0.0002570647277832
780834,31233.36,-0.000256153137207
780835,31233.4,-0.0002546946258544
780836,31233.44,-0.0002552415618896
780837,31233.48,-0.0002587055664062
780838,31233.52,-0.0002639927062988
780839,31233.56,-0.0002681859436035
780840,31233.6,-0.000276207824707
780841,31233.64,-0.000288240661621
780842,31233.68,-0.0003024612426757
780843,31233.72,-0.0003157702636718
780844,31233.76,-0.0003217866821289
780845,31233.8,-0.0003221513061523
780846,31233.84,-0.0003190519409179
780847,31233.88,-0.0003170464782714
780848,31233.92,-0.0003130355529785
780849,31233.96,-0.0003072014465332
780850,31234.0,-0.0003073837585449
780851,31234.04,-0.000312306274414
780852,31234.08,-0.0003164995422363
780853,31234.12,-0.0003195989074707
780854,31234.16,-0.0003157702636718
780855,31234.2,-0.0003081130371093
780856,31234.24,-0.0003059252319335
780857,31234.28,-0.0003070191345214
780858,31234.32,-0.000305013671875
780859,31234.36,-0.0003011850585937
780860,31234.4,-0.0002958978881835
780861,31234.44,-0.0002957155761718
780862,31234.48,-0.0002929808654785
780863,31234.52,-0.000290610748291
780864,31234.56,-0.0002937101135253
780865,31234.6,-0.0002997265319824
780866,31234.64,-0.0003051959838867
780867,31234.68,-0.000308295349121
780868,31234.72,-0.0003115770263671
780869,31234.76,-0.0003090245971679
780870,31234.8,-0.0002980856933593
780871,31234.84,-0.0002802187805175
780872,31234.88,-0.0002638103942871
780873,31234.92,-0.0002537830352783
780874,31234.96,-0.000248313583374
780875,31235.0,-0.0002412032775878
780876,31235.04,-0.0002357338104248
780877,31235.08,-0.0002291704559326
780878,31235.12,-0.0002244302673339
780879,31235.16,-0.0002226071014404
780880,31235.2,-0.0002209662628173
780881,31235.24,-0.0002180492248535
780882,31235.28,-0.0002165906982421
780883,31235.32,-0.0002176845855712
780884,31235.36,-0.0002175022735595
780885,31235.4,-0.0002196900634765
780886,31235.44,-0.0002220601654052
780887,31235.48,-0.000225524154663
780888,31235.52,-0.0002273473052978
780889,31235.56,-0.0002278942565917
780890,31235.6,-0.0002291704559326
780891,31235.64,-0.0002320875091552
780892,31235.68,-0.0002364630737304
780893,31235.72,-0.0002401093902587
